20250101 234700,162.834,162.841,162.815,162.837,0
20250101 234800,162.836,162.844,162.835,162.843,0
20250101 234900,162.842,162.869,162.842,162.868,0
20250101 235000,162.868,162.868,162.845,162.846,0
20250101 235100,162.845,162.846,162.816,162.821,0
20250101 235200,162.824,162.829,162.809,162.817,0
20250101 235300,162.816,162.821,162.806,162.81,0
20250101 235400,162.809,162.811,162.798,162.8,0
20250101 235500,162.803,162.834,162.802,162.826,0
20250101 235600,162.827,162.836,162.822,162.833,0
20250101 235700,162.834,162.846,162.829,162.844,0
20250101 235800,162.845,162.848,162.835,162.835,0
20250101 235900,162.831,162.833,162.819,162.819,0
20250102 000000,162.818,162.824,162.779,162.798,0
20250102 000100,162.799,162.824,162.792,162.824,0
20250102 000200,162.824,162.847,162.823,162.847,0
20250102 000300,162.847,162.848,162.832,162.841,0
20250102 000400,162.837,162.847,162.824,162.83,0
20250102 000500,162.831,162.831,162.817,162.823,0
20250102 000600,162.822,162.826,162.81,162.81,0
20250102 000700,162.813,162.814,162.794,162.797,0
20250102 000800,162.795,162.804,162.778,162.779,0
20250102 000900,162.779,162.79,162.776,162.777,0
20250102 001000,162.778,162.813,162.777,162.807,0
20250102 001100,162.808,162.815,162.808,162.815,0
20250102 001200,162.815,162.822,162.814,162.817,0
20250102 001300,162.819,162.827,162.813,162.813,0
20250102 001400,162.812,162.817,162.803,162.811,0
20250102 001500,162.81,162.816,162.803,162.808,0
20250102 001600,162.808,162.813,162.806,162.807,0
20250102 001700,162.807,162.808,162.797,162.807,0
20250102 001800,162.806,162.818,162.806,162.816,0
20250102 001900,162.816,162.827,162.815,162.823,0
20250102 002000,162.822,162.861,162.822,162.855,0
20250102 002100,162.854,162.854,162.829,162.829,0
20250102 002200,162.83,162.903,162.829,162.887,0
20250102 002300,162.886,162.896,162.875,162.892,0
20250102 002400,162.891,162.907,162.891,162.899,0
20250102 002500,162.9,162.904,162.863,162.874,0
20250102 002600,162.877,162.877,162.865,162.866,0
20250102 002700,162.866,162.888,162.86,162.878,0
20250102 002800,162.877,162.889,162.873,162.885,0
20250102 002900,162.884,162.891,162.884,162.889,0
20250102 003000,162.891,162.902,162.888,162.89,0
20250102 003100,162.888,162.896,162.876,162.889,0
20250102 003200,162.889,162.89,162.873,162.877,0
20250102 003300,162.881,162.881,162.871,162.875,0
20250102 003400,162.873,162.892,162.873,162.889,0
20250102 003500,162.889,162.908,162.888,162.897,0
20250102 003600,162.896,162.907,162.896,162.9,0
20250102 003700,162.899,162.92,162.898,162.918,0
20250102 003800,162.917,162.919,162.887,162.893,0
20250102 003900,162.892,162.892,162.878,162.887,0
20250102 004000,162.887,162.916,162.884,162.899,0
20250102 004100,162.898,162.909,162.898,162.899,0
20250102 004200,162.895,162.897,162.886,162.892,0
20250102 004300,162.887,162.895,162.863,162.872,0
20250102 004400,162.873,162.878,162.86,162.862,0
20250102 004500,162.863,162.87,162.854,162.868,0
20250102 004600,162.869,162.87,162.864,162.866,0
20250102 004700,162.865,162.872,162.863,162.87,0
20250102 004800,162.869,162.896,162.868,162.896,0
20250102 004900,162.895,162.911,162.895,162.898,0
20250102 005000,162.896,162.908,162.893,162.899,0
20250102 005100,162.9,162.901,162.888,162.897,0
20250102 005200,162.898,162.907,162.893,162.9,0
20250102 005300,162.9,162.903,162.891,162.894,0
20250102 005400,162.894,162.906,162.894,162.903,0
20250102 005500,162.91,162.914,162.9,162.907,0
20250102 005600,162.908,162.926,162.904,162.925,0
20250102 005700,162.926,162.929,162.915,162.929,0
20250102 005800,162.928,162.933,162.919,162.931,0
20250102 005900,162.932,162.94,162.93,162.933,0
20250102 010000,162.932,162.932,162.903,162.915,0
20250102 010100,162.917,162.917,162.881,162.899,0
20250102 010200,162.896,162.903,162.884,162.886,0
20250102 010300,162.887,162.897,162.887,162.892,0
20250102 010400,162.889,162.912,162.889,162.894,0
20250102 010500,162.894,162.896,162.884,162.891,0
20250102 010600,162.891,162.898,162.89,162.895,0
20250102 010700,162.895,162.895,162.88,162.88,0
20250102 010800,162.882,162.893,162.875,162.888,0
20250102 010900,162.887,162.889,162.876,162.878,0
20250102 011000,162.879,162.879,162.809,162.817,0
20250102 011100,162.819,162.826,162.785,162.792,0
20250102 011200,162.793,162.8,162.781,162.794,0
20250102 011300,162.79,162.79,162.754,162.771,0
20250102 011400,162.77,162.77,162.747,162.767,0
20250102 011500,162.765,162.784,162.764,162.776,0
20250102 011600,162.776,162.778,162.764,162.778,0
20250102 011700,162.777,162.779,162.764,162.769,0
20250102 011800,162.77,162.785,162.766,162.778,0
20250102 011900,162.778,162.791,162.772,162.785,0
20250102 012000,162.784,162.789,162.767,162.77,0
20250102 012100,162.771,162.774,162.763,162.766,0
20250102 012200,162.766,162.769,162.758,162.761,0
20250102 012300,162.759,162.767,162.759,162.767,0
20250102 012400,162.766,162.778,162.751,162.751,0
20250102 012500,162.751,162.766,162.749,162.764,0
20250102 012600,162.764,162.768,162.668,162.673,0
20250102 012700,162.671,162.672,162.499,162.535,0
20250102 012800,162.535,162.563,162.527,162.556,0
20250102 012900,162.557,162.557,162.523,162.527,0
20250102 013000,162.527,162.527,162.441,162.486,0
20250102 013100,162.487,162.489,162.434,162.453,0
20250102 013200,162.454,162.484,162.448,162.474,0
20250102 013300,162.474,162.527,162.473,162.495,0
20250102 013400,162.493,162.497,162.401,162.424,0
20250102 013500,162.424,162.449,162.396,162.43,0
20250102 013600,162.43,162.452,162.404,162.45,0
20250102 013700,162.451,162.46,162.419,162.429,0
20250102 013800,162.429,162.454,162.423,162.44,0
20250102 013900,162.442,162.452,162.435,162.437,0
20250102 014000,162.437,162.482,162.437,162.474,0
20250102 014100,162.474,162.487,162.461,162.466,0
20250102 014200,162.469,162.482,162.465,162.478,0
20250102 014300,162.475,162.477,162.458,162.462,0
20250102 014400,162.46,162.48,162.448,162.461,0
20250102 014500,162.462,162.496,162.454,162.496,0
20250102 014600,162.496,162.496,162.422,162.423,0
20250102 014700,162.425,162.437,162.357,162.437,0
20250102 014800,162.437,162.467,162.421,162.465,0
20250102 014900,162.464,162.497,162.464,162.469,0
20250102 015000,162.47,162.484,162.452,162.458,0
20250102 015100,162.458,162.459,162.423,162.443,0
20250102 015200,162.444,162.456,162.44,162.452,0
20250102 015300,162.453,162.453,162.389,162.399,0
20250102 015400,162.399,162.399,162.365,162.373,0
20250102 015500,162.373,162.411,162.367,162.411,0
20250102 015600,162.41,162.41,162.377,162.382,0
20250102 015700,162.381,162.416,162.381,162.401,0
20250102 015800,162.402,162.415,162.395,162.4,0
20250102 015900,162.401,162.406,162.363,162.363,0
20250102 020000,162.363,162.375,162.242,162.284,0
20250102 020100,162.286,162.304,162.269,162.302,0
20250102 020200,162.302,162.363,162.301,162.361,0
20250102 020300,162.361,162.367,162.349,162.365,0
20250102 020400,162.364,162.374,162.281,162.301,0
20250102 020500,162.301,162.311,162.279,162.287,0
