20250202 170400;158.431000;158.513000;158.369000;158.487000;0
20250202 170500;158.445000;158.613000;158.445000;158.604000;0
20250202 170600;158.625000;158.690000;158.578000;158.675000;0
20250202 170700;158.674000;158.724000;158.650000;158.723000;0
20250202 170800;158.724000;158.738000;158.644000;158.661000;0
20250202 170900;158.661000;158.694000;158.649000;158.649000;0
20250202 171000;158.652000;158.857000;158.649000;158.857000;0
20250202 171100;158.793000;158.793000;158.699000;158.756000;0
20250202 171200;158.756000;158.822000;158.747000;158.811000;0
20250202 171300;158.806000;158.845000;158.787000;158.787000;0
20250202 171400;158.783000;158.884000;158.783000;158.884000;0
20250202 171500;158.882000;158.903000;158.811000;158.903000;0
20250202 171600;158.903000;158.903000;158.840000;158.889000;0
20250202 171700;158.880000;158.895000;158.843000;158.854000;0
20250202 171800;158.854000;158.872000;158.854000;158.872000;0
20250202 171900;158.878000;158.881000;158.858000;158.881000;0
20250202 172000;158.880000;158.982000;158.880000;158.896000;0
20250202 172100;158.889000;158.904000;158.863000;158.881000;0
20250202 172200;158.888000;158.921000;158.868000;158.868000;0
20250202 172300;158.856000;158.856000;158.856000;158.856000;0
20250202 172400;158.856000;158.887000;158.845000;158.872000;0
20250202 172500;158.872000;158.923000;158.861000;158.908000;0
20250202 172600;158.923000;158.923000;158.923000;158.923000;0
20250202 172700;158.944000;158.944000;158.922000;158.935000;0
20250202 172800;158.945000;158.945000;158.904000;158.933000;0
20250202 172900;158.926000;158.926000;158.754000;158.759000;0
20250202 173000;158.759000;158.810000;158.720000;158.742000;0
20250202 173100;158.781000;158.786000;158.719000;158.741000;0
20250202 173200;158.741000;158.769000;158.686000;158.769000;0
20250202 173300;158.773000;158.787000;158.675000;158.675000;0
20250202 173400;158.680000;158.755000;158.659000;158.755000;0
20250202 173500;158.754000;158.774000;158.740000;158.762000;0
20250202 173600;158.762000;158.846000;158.646000;158.657000;0
20250202 173700;158.646000;158.737000;158.646000;158.704000;0
20250202 173800;158.705000;158.705000;158.675000;158.705000;0
20250202 173900;158.709000;158.791000;158.704000;158.745000;0
20250202 174000;158.745000;158.832000;158.737000;158.747000;0
20250202 174100;158.828000;158.828000;158.739000;158.755000;0
20250202 174200;158.813000;158.813000;158.755000;158.769000;0
20250202 174300;158.769000;158.816000;158.750000;158.761000;0
20250202 174400;158.805000;158.892000;158.760000;158.892000;0
20250202 174500;158.892000;158.933000;158.839000;158.908000;0
20250202 174600;158.908000;158.938000;158.907000;158.909000;0
20250202 174700;158.909000;158.930000;158.908000;158.914000;0
20250202 174800;158.917000;158.963000;158.879000;158.928000;0
20250202 174900;158.932000;159.034000;158.899000;159.020000;0
20250202 175000;159.019000;159.019000;158.912000;158.926000;0
20250202 175100;158.926000;159.026000;158.885000;158.953000;0
20250202 175200;158.963000;158.993000;158.764000;158.867000;0
20250202 175300;158.869000;158.920000;158.811000;158.907000;0
20250202 175400;158.917000;158.923000;158.807000;158.903000;0
20250202 175500;158.903000;158.922000;158.748000;158.754000;0
20250202 175600;158.753000;158.789000;158.725000;158.766000;0
20250202 175700;158.765000;158.834000;158.765000;158.834000;0
20250202 175800;158.833000;158.892000;158.777000;158.880000;0
20250202 175900;158.881000;158.903000;158.881000;158.890000;0
20250202 180000;158.881000;159.062000;158.564000;158.665000;0
20250202 180100;158.665000;158.896000;158.639000;158.809000;0
20250202 180200;158.811000;158.944000;158.779000;158.885000;0
20250202 180300;158.888000;158.911000;158.809000;158.869000;0
20250202 180400;158.865000;158.917000;158.824000;158.913000;0
20250202 180500;158.916000;158.986000;158.835000;158.972000;0
20250202 180600;158.965000;159.077000;158.956000;159.050000;0
20250202 180700;159.042000;159.172000;159.024000;159.138000;0
20250202 180800;159.143000;159.315000;159.122000;159.281000;0
20250202 180900;159.276000;159.293000;159.219000;159.292000;0
20250202 181000;159.293000;159.411000;159.291000;159.321000;0
20250202 181100;159.327000;159.339000;159.200000;159.223000;0
20250202 181200;159.235000;159.300000;159.221000;159.229000;0
20250202 181300;159.228000;159.268000;159.204000;159.214000;0
20250202 181400;159.217000;159.263000;159.126000;159.129000;0
20250202 181500;159.129000;159.183000;159.090000;159.145000;0
20250202 181600;159.143000;159.143000;159.071000;159.094000;0
20250202 181700;159.096000;159.101000;159.036000;159.036000;0
20250202 181800;159.038000;159.257000;159.023000;159.215000;0
20250202 181900;159.215000;159.260000;159.187000;159.257000;0
20250202 182000;159.259000;159.384000;159.245000;159.358000;0
20250202 182100;159.358000;159.359000;159.212000;159.242000;0
20250202 182200;159.243000;159.245000;159.134000;159.153000;0
20250202 182300;159.155000;159.184000;159.131000;159.139000;0
20250202 182400;159.139000;159.181000;159.110000;159.160000;0
20250202 182500;159.164000;159.180000;159.052000;159.070000;0
20250202 182600;159.070000;159.117000;159.035000;159.040000;0
20250202 182700;159.035000;159.070000;158.985000;159.000000;0
20250202 182800;159.000000;159.121000;159.000000;159.062000;0
20250202 182900;159.061000;159.170000;159.059000;159.096000;0
20250202 183000;159.115000;159.233000;159.113000;159.217000;0
20250202 183100;159.224000;159.304000;159.224000;159.226000;0
20250202 183200;159.228000;159.293000;159.226000;159.266000;0
20250202 183300;159.260000;159.305000;159.245000;159.258000;0
20250202 183400;159.251000;159.251000;159.117000;159.153000;0
20250202 183500;159.150000;159.212000;159.142000;159.184000;0
20250202 183600;159.183000;159.191000;159.151000;159.177000;0
20250202 183700;159.183000;159.216000;159.136000;159.154000;0
20250202 183800;159.155000;159.190000;159.096000;159.097000;0
20250202 183900;159.104000;159.151000;159.094000;159.108000;0
20250202 184000;159.101000;159.145000;159.081000;159.143000;0
20250202 184100;159.143000;159.171000;159.140000;159.161000;0
20250202 184200;159.162000;159.165000;159.075000;159.076000;0
20250202 184300;159.077000;159.106000;159.068000;159.087000;0
20250202 184400;159.086000;159.213000;159.086000;159.210000;0
20250202 184500;159.210000;159.312000;159.181000;159.273000;0
20250202 184600;159.272000;159.274000;159.232000;159.235000;0
20250202 184700;159.235000;159.263000;159.098000;159.119000;0
20250202 184800;159.120000;159.152000;159.051000;159.150000;0
20250202 184900;159.148000;159.173000;159.124000;159.156000;0
20250202 185000;159.154000;159.179000;159.143000;159.170000;0
20250202 185100;159.169000;159.225000;159.160000;159.160000;0
20250202 185200;159.161000;159.163000;158.987000;159.044000;0
20250202 185300;159.043000;159.176000;159.040000;159.142000;0
20250202 185400;159.140000;159.200000;159.132000;159.179000;0
20250202 185500;159.176000;159.235000;159.130000;159.216000;0
20250202 185600;159.218000;159.218000;159.159000;159.188000;0
20250202 185700;159.188000;159.217000;159.176000;159.205000;0
20250202 185800;159.204000;159.260000;159.187000;159.239000;0
20250202 185900;159.249000;159.251000;159.167000;159.178000;0
20250202 190000;159.177000;159.275000;159.152000;159.260000;0
20250202 190100;159.256000;159.397000;159.250000;159.391000;0
20250202 190200;159.380000;159.507000;159.372000;159.487000;0
20250202 190300;159.486000;159.531000;159.457000;159.459000;0
20250202 190400;159.460000;159.529000;159.432000;159.477000;0
20250202 190500;159.472000;159.539000;159.450000;159.468000;0
20250202 190600;159.471000;159.550000;159.469000;159.546000;0
20250202 190700;159.550000;159.617000;159.550000;159.596000;0
20250202 190800;159.600000;159.637000;159.598000;159.619000;0
20250202 190900;159.620000;159.652000;159.614000;159.621000;0
20250202 191000;159.621000;159.635000;159.562000;159.567000;0
20250202 191100;159.567000;159.578000;159.530000;159.559000;0
20250202 191200;159.560000;159.565000;159.527000;159.545000;0
20250202 191300;159.546000;159.547000;159.502000;159.517000;0
20250202 191400;159.518000;159.533000;159.474000;159.491000;0
20250202 191500;159.493000;159.493000;159.373000;159.375000;0
