20250401 000000;162.032000;162.032000;161.969000;161.973000;0
20250401 000100;161.973000;161.984000;161.966000;161.967000;0
20250401 000200;161.968000;161.994000;161.960000;161.994000;0
20250401 000300;161.994000;162.009000;161.994000;162.005000;0
20250401 000400;162.007000;162.022000;161.998000;162.002000;0
20250401 000500;162.006000;162.009000;161.954000;161.973000;0
20250401 000600;161.974000;161.992000;161.967000;161.984000;0
20250401 000700;161.984000;161.990000;161.951000;161.960000;0
20250401 000800;161.961000;161.989000;161.955000;161.986000;0
20250401 000900;161.986000;162.011000;161.986000;162.010000;0
20250401 001000;162.008000;162.024000;161.978000;161.988000;0
20250401 001100;161.988000;162.018000;161.988000;162.011000;0
20250401 001200;162.010000;162.010000;161.999000;162.000000;0
20250401 001300;161.999000;162.004000;161.982000;161.994000;0
20250401 001400;161.993000;161.993000;161.960000;161.976000;0
20250401 001500;161.974000;161.992000;161.963000;161.991000;0
20250401 001600;161.992000;162.004000;161.992000;162.004000;0
20250401 001700;162.003000;162.014000;161.988000;161.990000;0
20250401 001800;161.990000;161.999000;161.988000;161.992000;0
20250401 001900;161.991000;161.998000;161.987000;161.987000;0
20250401 002000;161.987000;161.988000;161.966000;161.967000;0
20250401 002100;161.968000;161.972000;161.947000;161.964000;0
20250401 002200;161.963000;161.972000;161.961000;161.969000;0
20250401 002300;161.969000;161.978000;161.966000;161.977000;0
20250401 002400;161.982000;161.998000;161.980000;161.993000;0
20250401 002500;161.991000;162.008000;161.981000;162.002000;0
20250401 002600;162.001000;162.016000;162.000000;162.004000;0
20250401 002700;162.003000;162.004000;161.987000;161.992000;0
20250401 002800;161.991000;162.003000;161.973000;161.986000;0
20250401 002900;161.986000;162.001000;161.975000;161.995000;0
20250401 003000;161.994000;161.997000;161.972000;161.983000;0
20250401 003100;161.982000;161.991000;161.974000;161.983000;0
20250401 003200;161.983000;161.990000;161.982000;161.986000;0
20250401 003300;161.987000;162.002000;161.984000;162.001000;0
20250401 003400;162.000000;162.016000;161.988000;162.016000;0
20250401 003500;162.017000;162.032000;162.005000;162.006000;0
20250401 003600;162.007000;162.008000;161.953000;161.966000;0
20250401 003700;161.966000;161.998000;161.966000;161.989000;0
20250401 003800;161.989000;161.996000;161.984000;161.993000;0
20250401 003900;161.992000;161.992000;161.940000;161.944000;0
20250401 004000;161.943000;161.977000;161.936000;161.972000;0
20250401 004100;161.971000;161.971000;161.948000;161.965000;0
20250401 004200;161.966000;161.989000;161.966000;161.977000;0
20250401 004300;161.978000;161.986000;161.964000;161.969000;0
20250401 004400;161.968000;161.984000;161.968000;161.971000;0
20250401 004500;161.971000;161.972000;161.950000;161.960000;0
20250401 004600;161.961000;161.961000;161.946000;161.951000;0
20250401 004700;161.952000;161.967000;161.950000;161.960000;0
20250401 004800;161.961000;161.966000;161.956000;161.957000;0
20250401 004900;161.956000;161.959000;161.951000;161.956000;0
20250401 005000;161.954000;161.959000;161.942000;161.942000;0
20250401 005100;161.943000;161.950000;161.941000;161.941000;0
20250401 005200;161.941000;161.954000;161.934000;161.943000;0
20250401 005300;161.943000;161.949000;161.934000;161.948000;0
20250401 005400;161.945000;161.947000;161.933000;161.943000;0
20250401 005500;161.943000;161.946000;161.931000;161.933000;0
20250401 005600;161.934000;161.937000;161.919000;161.920000;0
20250401 005700;161.920000;161.920000;161.896000;161.899000;0
20250401 005800;161.899000;161.914000;161.896000;161.909000;0
20250401 005900;161.909000;161.910000;161.897000;161.898000;0
20250401 010000;161.900000;161.901000;161.855000;161.860000;0
20250401 010100;161.860000;161.877000;161.850000;161.876000;0
20250401 010200;161.874000;161.895000;161.873000;161.886000;0
20250401 010300;161.884000;161.888000;161.873000;161.873000;0
20250401 010400;161.874000;161.882000;161.862000;161.875000;0
20250401 010500;161.876000;161.876000;161.862000;161.867000;0
20250401 010600;161.867000;161.873000;161.857000;161.861000;0
20250401 010700;161.860000;161.908000;161.860000;161.876000;0
20250401 010800;161.873000;161.888000;161.870000;161.878000;0
20250401 010900;161.878000;161.885000;161.853000;161.862000;0
20250401 011000;161.863000;161.891000;161.860000;161.886000;0
20250401 011100;161.886000;161.899000;161.886000;161.889000;0
20250401 011200;161.889000;161.910000;161.879000;161.910000;0
20250401 011300;161.910000;161.919000;161.904000;161.907000;0
20250401 011400;161.908000;161.917000;161.904000;161.909000;0
20250401 011500;161.908000;161.929000;161.904000;161.916000;0
20250401 011600;161.917000;161.953000;161.901000;161.953000;0
20250401 011700;161.954000;161.993000;161.952000;161.981000;0
20250401 011800;161.983000;161.997000;161.969000;161.997000;0
20250401 011900;161.996000;162.010000;161.994000;161.999000;0
20250401 012000;161.999000;162.034000;161.999000;162.020000;0
20250401 012100;162.021000;162.061000;162.014000;162.031000;0
20250401 012200;162.030000;162.041000;161.991000;161.994000;0
20250401 012300;161.999000;162.022000;161.992000;162.003000;0
20250401 012400;162.004000;162.008000;161.980000;161.984000;0
20250401 012500;161.984000;161.996000;161.970000;161.987000;0
20250401 012600;161.986000;162.046000;161.973000;162.012000;0
20250401 012700;162.012000;162.055000;162.011000;162.030000;0
20250401 012800;162.031000;162.092000;162.015000;162.069000;0
20250401 012900;162.068000;162.081000;162.055000;162.059000;0
20250401 013000;162.056000;162.079000;162.056000;162.059000;0
20250401 013100;162.057000;162.066000;162.042000;162.048000;0
20250401 013200;162.047000;162.061000;162.038000;162.058000;0
20250401 013300;162.056000;162.067000;162.043000;162.061000;0
20250401 013400;162.060000;162.077000;162.047000;162.073000;0
20250401 013500;162.073000;162.097000;162.068000;162.068000;0
20250401 013600;162.068000;162.084000;162.062000;162.083000;0
20250401 013700;162.081000;162.096000;162.079000;162.094000;0
20250401 013800;162.093000;162.111000;162.078000;162.108000;0
20250401 013900;162.109000;162.130000;162.092000;162.130000;0
20250401 014000;162.132000;162.132000;162.076000;162.090000;0
20250401 014100;162.093000;162.096000;162.060000;162.062000;0
20250401 014200;162.063000;162.063000;162.035000;162.037000;0
20250401 014300;162.037000;162.049000;162.027000;162.044000;0
20250401 014400;162.043000;162.050000;162.033000;162.039000;0
20250401 014500;162.040000;162.047000;162.014000;162.028000;0
20250401 014600;162.028000;162.093000;162.026000;162.089000;0
20250401 014700;162.088000;162.088000;162.050000;162.057000;0
20250401 014800;162.058000;162.076000;162.050000;162.074000;0
20250401 014900;162.075000;162.075000;162.032000;162.038000;0
20250401 015000;162.038000;162.075000;162.037000;162.065000;0
20250401 015100;162.058000;162.078000;162.048000;162.048000;0
20250401 015200;162.048000;162.048000;161.998000;162.009000;0
20250401 015300;162.011000;162.078000;162.011000;162.073000;0
20250401 015400;162.072000;162.072000;162.053000;162.067000;0
20250401 015500;162.067000;162.076000;162.039000;162.053000;0
20250401 015600;162.057000;162.058000;161.994000;161.999000;0
20250401 015700;161.998000;161.999000;161.964000;161.967000;0
20250401 015800;161.969000;161.988000;161.945000;161.947000;0
20250401 015900;161.947000;161.947000;161.911000;161.921000;0
20250401 020000;161.917000;161.948000;161.892000;161.924000;0
20250401 020100;161.922000;161.946000;161.880000;161.898000;0
20250401 020200;161.899000;161.912000;161.880000;161.886000;0
20250401 020300;161.888000;161.897000;161.866000;161.877000;0
20250401 020400;161.878000;161.911000;161.878000;161.907000;0
20250401 020500;161.908000;161.935000;161.905000;161.933000;0
20250401 020600;161.933000;161.987000;161.919000;161.930000;0
20250401 020700;161.939000;161.939000;161.914000;161.922000;0
20250401 020800;161.923000;161.934000;161.910000;161.931000;0
20250401 020900;161.931000;161.935000;161.879000;161.880000;0
20250401 021000;161.880000;161.915000;161.861000;161.870000;0
20250401 021100;161.870000;161.896000;161.846000;161.852000;0
20250401 021200;161.852000;161.853000;161.791000;161.791000;0
20250401 021300;161.790000;161.831000;161.790000;161.818000;0
20250401 021400;161.818000;161.860000;161.813000;161.850000;0
20250401 021500;161.850000;161.879000;161.850000;161.879000;0
20250401 021600;161.882000;161.905000;161.866000;161.904000;0
20250401 021700;161.906000;161.951000;161.904000;161.913000;0
20250401 021800;161.914000;161.942000;161.903000;161.937000;0
20250401 021900;161.938000;161.944000;161.915000;161.923000;0
20250401 022000;161.922000;161.929000;161.875000;161.880000;0
20250401 022100;161.880000;161.905000;161.872000;161.890000;0
20250401 022200;161.889000;161.911000;161.889000;161.904000;0
20250401 022300;161.904000;161.906000;161.866000;161.887000;0
20250401 022400;161.882000;161.882000;161.823000;161.827000;0
20250401 022500;161.828000;161.872000;161.792000;161.868000;0
20250401 022600;161.869000;161.895000;161.868000;161.893000;0
20250401 022700;161.893000;161.916000;161.861000;161.881000;0
20250401 022800;161.882000;161.885000;161.849000;161.851000;0
20250401 022900;161.852000;161.871000;161.852000;161.863000;0
20250401 023000;161.865000;161.865000;161.814000;161.861000;0
20250401 023100;161.861000;161.891000;161.861000;161.864000;0
20250401 023200;161.864000;161.934000;161.860000;161.922000;0
20250401 023300;161.920000;161.957000;161.913000;161.954000;0
20250401 023400;161.955000;161.965000;161.899000;161.915000;0
20250401 023500;161.915000;161.934000;161.906000;161.911000;0
20250401 023600;161.910000;161.923000;161.869000;161.899000;0
20250401 023700;161.900000;161.908000;161.879000;161.904000;0
20250401 023800;161.904000;161.941000;161.903000;161.935000;0
20250401 023900;161.936000;161.961000;161.935000;161.953000;0
20250401 024000;161.952000;161.962000;161.926000;161.933000;0
20250401 024100;161.933000;161.943000;161.918000;161.935000;0
20250401 024200;161.936000;161.936000;161.888000;161.904000;0
20250401 024300;161.904000;161.922000;161.902000;161.910000;0
20250401 024400;161.909000;161.951000;161.889000;161.950000;0
20250401 024500;161.950000;161.974000;161.950000;161.966000;0
20250401 024600;161.966000;161.998000;161.966000;161.989000;0
20250401 024700;161.992000;162.017000;161.964000;161.988000;0
20250401 024800;161.987000;162.026000;161.985000;162.014000;0
20250401 024900;162.014000;162.040000;162.013000;162.037000;0
20250401 025000;162.038000;162.042000;162.017000;162.018000;0
20250401 025100;162.019000;162.047000;162.016000;162.031000;0
20250401 025200;162.031000;162.062000;162.031000;162.049000;0
20250401 025300;162.051000;162.124000;162.051000;162.124000;0
20250401 025400;162.121000;162.133000;162.114000;162.118000;0
20250401 025500;162.117000;162.122000;162.080000;162.087000;0
20250401 025600;162.087000;162.104000;162.078000;162.095000;0
20250401 025700;162.094000;162.103000;162.078000;162.094000;0
20250401 025800;162.093000;162.104000;162.058000;162.064000;0
20250401 025900;162.064000;162.073000;162.049000;162.063000;0
20250401 030000;162.060000;162.060000;161.925000;161.944000;0
20250401 030100;161.945000;161.976000;161.923000;161.958000;0
20250401 030200;161.958000;161.960000;161.914000;161.924000;0
20250401 030300;161.924000;161.953000;161.896000;161.943000;0
20250401 030400;161.943000;161.996000;161.930000;161.975000;0
20250401 030500;161.974000;162.025000;161.940000;161.987000;0
20250401 030600;161.987000;162.023000;161.982000;161.997000;0
20250401 030700;161.996000;162.035000;161.986000;162.011000;0
20250401 030800;162.009000;162.025000;161.932000;161.965000;0
20250401 030900;161.966000;161.991000;161.926000;161.938000;0
20250401 031000;161.942000;161.950000;161.878000;161.884000;0
20250401 031100;161.884000;161.920000;161.877000;161.903000;0
20250401 031200;161.902000;161.961000;161.885000;161.960000;0
20250401 031300;161.960000;161.981000;161.931000;161.956000;0
20250401 031400;161.956000;161.967000;161.932000;161.967000;0
20250401 031500;161.969000;161.985000;161.953000;161.958000;0
20250401 031600;161.959000;161.963000;161.916000;161.918000;0
20250401 031700;161.920000;161.933000;161.902000;161.902000;0
20250401 031800;161.897000;161.901000;161.841000;161.874000;0
