20250302 170400;156.768000;156.768000;156.761000;156.761000;0
20250302 170500;156.743000;156.743000;156.728000;156.737000;0
20250302 170600;156.737000;156.751000;156.736000;156.739000;0
20250302 170700;156.740000;156.767000;156.728000;156.746000;0
20250302 170800;156.759000;156.769000;156.739000;156.743000;0
20250302 170900;156.744000;156.794000;156.736000;156.794000;0
20250302 171000;156.809000;156.809000;156.708000;156.743000;0
20250302 171100;156.744000;156.771000;156.744000;156.755000;0
20250302 171200;156.760000;156.760000;156.741000;156.741000;0
20250302 171300;156.741000;156.750000;156.741000;156.750000;0
20250302 171400;156.759000;156.759000;156.722000;156.722000;0
20250302 171500;156.722000;156.722000;156.712000;156.718000;0
20250302 171600;156.722000;156.722000;156.712000;156.721000;0
20250302 171700;156.718000;156.721000;156.710000;156.721000;0
20250302 171800;156.723000;156.723000;156.723000;156.723000;0
20250302 171900;156.721000;156.721000;156.721000;156.721000;0
20250302 172000;156.715000;156.719000;156.715000;156.718000;0
20250302 172100;156.717000;156.717000;156.717000;156.717000;0
20250302 172200;156.715000;156.731000;156.715000;156.721000;0
20250302 172300;156.721000;156.725000;156.721000;156.723000;0
20250302 172400;156.725000;156.743000;156.724000;156.730000;0
20250302 172500;156.732000;156.750000;156.732000;156.750000;0
20250302 172600;156.751000;156.758000;156.747000;156.755000;0
20250302 172700;156.755000;156.755000;156.741000;156.743000;0
20250302 172800;156.744000;156.753000;156.742000;156.750000;0
20250302 172900;156.749000;156.756000;156.738000;156.738000;0
20250302 173000;156.736000;156.738000;156.734000;156.735000;0
20250302 173100;156.736000;156.738000;156.731000;156.733000;0
20250302 173200;156.734000;156.757000;156.729000;156.749000;0
20250302 173300;156.747000;156.757000;156.745000;156.757000;0
20250302 173400;156.751000;156.846000;156.748000;156.775000;0
20250302 173500;156.771000;156.776000;156.734000;156.736000;0
20250302 173600;156.735000;156.739000;156.734000;156.738000;0
20250302 173700;156.738000;156.744000;156.738000;156.743000;0
20250302 173800;156.744000;156.744000;156.741000;156.743000;0
20250302 173900;156.743000;156.750000;156.743000;156.749000;0
20250302 174000;156.750000;156.750000;156.742000;156.746000;0
20250302 174100;156.756000;156.762000;156.744000;156.745000;0
20250302 174200;156.746000;156.751000;156.745000;156.749000;0
20250302 174300;156.748000;156.753000;156.748000;156.752000;0
20250302 174400;156.753000;156.756000;156.749000;156.752000;0
20250302 174500;156.751000;156.766000;156.750000;156.751000;0
20250302 174600;156.751000;156.751000;156.748000;156.748000;0
20250302 174700;156.749000;156.752000;156.748000;156.750000;0
20250302 174800;156.751000;156.752000;156.741000;156.741000;0
20250302 174900;156.741000;156.748000;156.733000;156.733000;0
20250302 175000;156.734000;156.741000;156.721000;156.721000;0
20250302 175100;156.722000;156.743000;156.722000;156.742000;0
20250302 175200;156.739000;156.752000;156.737000;156.737000;0
20250302 175300;156.738000;156.768000;156.738000;156.768000;0
20250302 175400;156.767000;156.767000;156.758000;156.761000;0
20250302 175500;156.761000;156.761000;156.759000;156.760000;0
20250302 175600;156.760000;156.763000;156.743000;156.755000;0
20250302 175700;156.754000;156.762000;156.748000;156.759000;0
20250302 175800;156.758000;156.770000;156.754000;156.759000;0
20250302 175900;156.760000;156.789000;156.760000;156.781000;0
20250302 180000;156.786000;156.832000;156.749000;156.807000;0
20250302 180100;156.808000;156.882000;156.803000;156.844000;0
20250302 180200;156.843000;156.851000;156.803000;156.804000;0
20250302 180300;156.807000;156.822000;156.795000;156.796000;0
20250302 180400;156.798000;156.843000;156.780000;156.843000;0
20250302 180500;156.840000;156.859000;156.838000;156.852000;0
20250302 180600;156.855000;156.917000;156.844000;156.902000;0
20250302 180700;156.898000;156.996000;156.898000;156.985000;0
20250302 180800;156.989000;157.157000;156.989000;157.154000;0
20250302 180900;157.158000;157.264000;157.140000;157.195000;0
20250302 181000;157.196000;157.196000;157.126000;157.140000;0
20250302 181100;157.151000;157.162000;157.089000;157.101000;0
